0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.022222,-1.500000,0.000000,0.000000,-0.022222,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.044444,-1.500000,0.000000,0.000000,-0.044444,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.066667,-1.500000,0.000000,0.000000,-0.066667,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.088889,-1.500000,0.000000,0.000000,-0.088889,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.111111,-1.500000,0.000000,0.000000,-0.111111,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.133333,-1.500000,0.000000,0.000000,-0.133333,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.155556,-1.500000,0.000000,0.000000,-0.155556,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.177778,-1.500000,0.000000,0.000000,-0.177778,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.200000,-1.500000,0.000000,0.000000,-0.200000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.222222,-1.500000,0.000000,0.000000,-0.222222,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.244444,-1.500000,0.000000,0.000000,-0.244444,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.266667,-1.500000,0.000000,0.000000,-0.266667,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.288889,-1.500000,0.000000,0.000000,-0.288889,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.311111,-1.500000,0.000000,0.000000,-0.311111,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.333333,-1.500000,0.000000,0.000000,-0.333333,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.355556,-1.500000,0.000000,0.000000,-0.355556,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.377778,-1.500000,0.000000,0.000000,-0.377778,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.400000,-1.500000,0.000000,0.000000,-0.400000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.366667,-1.500000,0.000000,-0.100000,-0.366667,1.500000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.333333,-1.500000,0.000000,-0.200000,-0.333333,1.500000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.300000,-1.500000,0.000000,-0.300000,-0.300000,1.500000,0.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.266667,-1.500000,0.000000,-0.400000,-0.266667,1.500000,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.233333,-1.500000,0.000000,-0.500000,-0.233333,1.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.200000,-1.500000,0.000000,-0.600000,-0.200000,1.500000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.166667,-1.500000,0.000000,-0.700000,-0.166667,1.500000,0.000000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
